time,open,high,low,close,EMA12,EMA26,Volume,Volume MA,Histogram,MACD,Signal
1623542400,35544.9,39409.4,34801,39034.6,38805.03837265923,36831.71450695094,6770.84628744,6603.5217889264895,802.5060865448327,-1973.3238657082911,-2775.829952253124
1623628800,39035.7,41068.9,38734.1,40530.8,38932.87256727707,37400.804582804645,9383.6892931,6610.899974727489,995.0095742245617,-1532.0679844724218,-2527.0775586969835
1623715200,40529.1,41341.8,39461.1,40166.6,39024.2597845158,37826.31157006547,6917.67193047,6496.617332661989,1063.3034753973193,-1197.9482144503345,-2261.251689847654
1623801600,40167.3,40493,38120,38337.1,38973.35905973685,37904.89440544001,6485.36065466,6525.98503706999,954.2296284406507,-1068.4646542968403,-2022.694282737491
1623888000,38337.1,39561.4,37405,38078.2,38907.05098123783,37931.55680460309,5998.8277368,6374.8490486109895,837.7600848822008,-975.4941766347401,-1813.254261516941
1623974400,38078.2,38193.1,35126,35824,38678.67683447947,37607.317296202615,6558.4688904,6410.50207764549,593.5157785920692,-1071.3595382768544,-1664.8753168689236
1624060800,35824,36450,34901,35490.5,38442.51558748099,37281.65309678683,4485.07665571,6412.002758195491,403.21026093980913,-1160.8624906941623,-1564.0727516339714
1624147200,35484.2,36112.2,33370,35595,38231.58850692685,37022.16800497347,6286.3064383,6415.08778301749,283.7217997444759,-1209.4205019533765,-1493.1423016978524
1624233600,35595.7,35750.8,31260,31655.2,37744.44861752486,36196.480619592934,11395.95989903,6699.74247152499,-43.86055698725909,-1547.9679979319262,-1504.1074409446671
1624320000,31620.6,33290,28816.6,32516.2,37357.17094215265,35630.28360119402,16188.93102211,7201.755033134989,-178.22392001116486,-1726.887340958623,-1548.6634209474582
1624406400,32516.5,34879.4,32402.3,33683.3,37085.03235384505,35330.74766254879,6268.26459436,7253.8622123919895,-164.49701627903823,-1754.284691296256,-1589.7876750172177
1624492800,33685.8,35311.2,32333,34666.6,36905.88921652319,35228.571099079745,4814.3243243,7245.0025564669895,-70.02435394098029,-1677.318117443443,-1607.2937635024628
1624579200,34669.6,35509.1,31278.3,31583.7,36511.65297826221,34667.82169922132,6444.51119144,7290.590453045988,-189.230012430741,-1843.831279040889,-1654.601266610148
1624665600,31577.3,32691.1,30179,32277,36197.974979872415,34300.00297626419,5160.37265399,7389.231765684987,-194.696589598459,-1897.9720036082217,-1703.2754140097627
1624752000,32275.9,34700,32025,34675.3,36085.184240622606,34357.740979915856,4214.10806148,7291.641146015987,-19.334277357590054,-1727.4432607067502,-1708.10898334916
1624838400,34700,35288.1,33872.6,34472,35965.6891116876,34375.31929069803,3680.10739483,6948.230168597487,94.19132988767478,-1590.3698209895665,-1684.5611508772413
1624924800,34475.9,36643.2,34268,35903.3,35961.067696007034,34610.39324597526,4467.51532235,6703.858392971488,267.10936067637476,-1350.6744500317727,-1617.7838107081475
1625011200,35876.6,36090.7,34066,35046.2,35893.29971852503,34677.440438902144,5221.02360866,6578.692679045487,321.5396248682107,-1215.859279622884,-1537.3989044910948
1625097600,35070.4,35070.4,32717.2,33532.4,35718.41825789354,34501.280371378736,4018.47695597,6519.100719692488,256.20881438103015,-1217.1378865148072,-1473.3467008958373
1625184000,33513.6,34000,32721.4,33802.9,35576.528016568096,34393.83723732047,2758.0514738,6375.894719459988,232.52473731856844,-1182.6907792476268,-1415.2155165661952
1625270400,33802.8,34930,33348.9,34685.4,35510.51853385935,34438.693046963475,2772.05699173,6175.955254674488,274.71202373625556,-1071.8254868958757,-1346.5375106321312
1625356800,34685.3,35948.9,34381.1,35305,35495.294938758656,34571.971039738324,1575.85747848,5785.563663943488,338.5708892894395,-923.3238990203317,-1261.8947883097712
1625443200,35305.1,35305.1,33080.3,33697.6,35362.13235070246,34437.45241824012,3947.92736985,5637.076435912489,269.7718846779487,-924.6799324623353,-1194.451817140284
1625529600,33700.1,35113.4,33555,34235,35278.641065465235,34406.30589235703,2949.24908488,5460.2708574234875,257.6933152256611,-872.3351731082075,-1130.0284883338686
1625616000,34215.4,35065.4,33825.5,33885.1,35175.4158013567,34326.120370455945,3121.11041176,5316.384991171488,224.58644594649127,-849.2954309007546,-1073.8818768472458
1625702400,33885.1,33946.8,32112.6,32882.2,35005.547964219164,34103.97877500118,5379.87658215,5257.455375758987,137.85015010341112,-901.5691892179821,-1039.4193393213932
1625788800,32878.4,34088,32273.3,33791,34915.58144835108,34055.82819423177,2699.30888779,5168.166987362988,143.7328681616691,-859.7532541193068,-1003.4861222809759
1625875200,33820.7,34252.8,32968.2,33522.2,34812.368007732475,33973.73154896534,2916.1599983,4999.659665362988,131.8797308110734,-838.6364587671342,-970.5161895782076
1625961600,33516.5,34612.1,33335.1,34246.9,34770.481488641184,34015.75746450914,1476.82314333,4503.702827577988,172.63373235692848,-754.7240241320469,-927.3577564889754
1626048000,34246.9,34665.7,32678,33107.3,34647.282859852945,33875.99477766158,2411.81951801,3814.847252372988,124.85573943808902,-771.2880821913641,-896.1438216294531
1626134400,33101.8,33340.7,32204,32722.9,34504.73598134532,33698.59558109826,2830.18281021,3642.943163165487,72.00273710591523,-806.140400247059,-878.1431373529742
1626220800,32722.9,33114.5,31555.6,32815.2,34379.58516791234,33562.688568621605,3399.48757223,3572.2013255619872,48.997230449793506,-816.8965992907324,-865.8938297405259
1626307200,32815.2,33188.3,31150.1,31832.6,34190.91959991883,33296.521096525976,3346.7163512,3417.311583549987,-22.8037389218631,-894.3985033928548,-871.5947644709917
1626393600,31868.5,32250,31050,31405.9,33984.6218517767,33005.656312445055,3545.77002185,3336.581451942987,-85.89661988852072,-978.9655393316425,-893.0689194431218
1626480000,31405.9,31934.4,31175.2,31510,33801.31652942287,32775.55534129966,2493.57716534,3250.554907135987,-106.15381494406881,-1025.7611881232078,-919.607373179139
1626566400,31503.3,32440.4,31133.4,31780.1,33651.596786502654,32622.408365715095,1750.63805531,3154.081440159987,-87.66483808673615,-1029.1884207875592,-941.523582700823
1626652800,31783.9,31894.6,30415.1,30820.5,33441.885913428385,32345.19169406662,3015.01589352,3081.456468718487,-124.13650932875373,-1096.6942193617651,-972.5577100330114
1626739200,30827.2,31065.9,29288.6,29788.1,33171.23510502628,31951.792971902523,4981.12477971,3069.461527270987,-197.5075384725967,-1219.4421331237572,-1021.9345946511605
1626825600,29788.1,32844.4,29505,32125,33093.736208357666,31978.440206994444,5660.08802763,3151.542080853987,-74.68912536964899,-1115.2960013632219,-1040.6068759935729
1626912000,32125,32607.9,31722.4,32283.3,33033.70389662747,32025.341713610684,2665.92697389,3146.9358558584872,25.79575438142888,-1008.3621830167867,-1034.1579373982156
1626998400,32283.3,33639,32015.1,33639,33078.54064502544,32273.596834593656,2340.25370689,3125.345691616487,183.37130157314732,-804.9438104317815,-988.3151120049288
1627084800,33639,34525.9,33431.8,34284.6,33167.87837502355,32582.981936963864,1796.60043371,3136.382839377987,322.7349391561926,-584.8964380596881,-907.6313772158807
1627171200,34281.7,35436,33869.9,35413.6,33334.22812502181,33018.46163896942,2190.29105584,3048.501023677487,473.4919129307947,-315.76648605238734,-789.258398983182
1627257600,35421.2,40533,35254.9,37274.9,33626.129745390564,33673.2983098972,10290.15711038,3415.546424952487,669.1415707918569,47.168564506639086,-621.9730062852178
1627344000,37270.3,39524.3,36406.8,39506.2,34061.69050499126,34570.66780068225,5033.90785498,3511.186297113487,904.7602415809641,508.9772956909874,-395.78294588997676
1627430400,39475.1,40919.1,38805,40011,34502.38009721413,35407.64198519267,7208.00997377,3602.5929666944867,1040.835867094811,905.2618879785368,-135.57397911627402
1627516800,40025.4,40625,39267.2,40000,34909.6112011242,36114.158602855336,3197.09061471,3627.482053040487,1072.0971046779275,1204.5474017311353,132.45029705320786
1627603200,40000,42306.8,38345.1,42229.6,35451.83259363352,37054.99574087759,5116.81915079,3737.5150106649867,1176.5702801526907,1603.1631472440713,426.5928670913806
1627689600,42234.9,42400,41060.9,41488.5,35898.99314225325,37737.073319204115,2941.32014335,3810.739860665987,1129.1898478875848,1838.0801769508616,708.8903290632768
1627776000,41500.2,42598.7,39413.5,39889.1,36194.556613197456,38068.15434701887,3446.98060983,3862.4979152569877,931.76592380651,1873.5977338214143,941.8318100149042
1627862400,39889.9,40440.8,38700,39152.3,36413.64871592357,38234.94598593904,3504.70836076,3896.224192784488,703.5723680004537,1821.2972700154714,1117.7249020150177
1627948800,39152.4,39791.1,37655,38163,36543.230292521825,38223.87737271765,2952.96871944,3873.8982501449877,450.3377425446479,1680.6470801958276,1230.3093376511797
1628035200,38163,39950,37527.9,39749,36780.694715297985,38458.511623068785,3259.23334718,3869.5240999439875,358.00605609569675,1677.8169077708008,1319.810851675104
1628121600,39749,41403.5,37355,40886.4,37084.82103268332,38832.03291182743,4715.12051213,3927.991624457988,341.9208219752047,1747.2118791441098,1405.2910571689051
1628208000,40886.5,43401.9,39900,42823.9,37509.9379932253,39446.16631000783,5168.03548276,4061.714540328988,424.74980769089984,1936.2283167825299,1511.47850909163
1628294400,42861.7,44721.8,42495,44610.7,38035.9203640975,40240.70995462201,4617.87051633,4205.0761633799875,554.6488651463037,2204.7895905245095,1650.1407253782058
1628380800,44612.1,45348,43320,43845.6,38466.26700379398,40795.3084231417,3667.28592934,4237.689665170988,543.1205551756107,2329.041419347719,1785.9208641721084
1628467200,43845.6,46484.1,42827.7,46307.1,39047.069447957394,41643.276358042975,5654.00111905,4271.333482137988,648.2288367307779,2596.2069100855806,1947.9780733548027
1628553600,46300.8,46688,44666,45595.1,39532.1087481087,42251.249226036365,3081.95009446,4142.426585479488,616.9299236582888,2719.1404779276636,2102.210554269375
1628640000,45606.9,46736.4,45373.5,45571.7,39979.485877878426,42762.08780664615,3504.45567656,4184.353020612987,544.3130995986812,2782.6019287677263,2238.288829169045
1628726400,45570,46195.4,43800.1,44401.1,40307.01284988743,43014.24352870059,3567.19495677,4245.700083106987,375.1534797152867,2707.2306788131536,2332.077199097867
1628812800,44401.1,47898.5,44251.2,47823.3,40863.77486100688,43754.09837043896,3816.14935216,4346.677529029488,446.59704826736834,2890.323509432077,2443.726461164709
1628899200,47823.2,48164,46042.5,47115.2,41326.84338982119,44271.19092883296,2970.19914208,4385.672933341488,400.4968622776528,2944.3475390117746,2543.850676734122
1628985600,47111.8,47385,45550,47019.3,41748.50684242703,44693.976939781736,2101.35909566,3976.233032605488,321.2955364964687,2945.470097354708,2624.174560858239
1629072000,47023.7,48072.6,45697.4,45926.3,42057.97300224725,44883.56510289224,2739.39057218,3861.5071684654877,161.13403182939783,2825.592100644986,2664.4580688155884
1629158400,45926.2,47172.3,44401.2,44672.2,42251.619446525234,44851.04739475497,3291.66244845,3665.6897921994873,-52.02409646868273,2599.427948229735,2651.452044698418
1629244800,44672.3,46000,44250,44714.7,42434.06985789374,44830.070872484976,3211.81374825,3666.4259488764874,-204.36082408574384,2396.0010145912383,2600.361838676982
1629331200,44720.2,47062.2,44000,46765.3,42754.90172027198,45127.79843056421,2627.81529413,3541.9757560434873,-181.97210270779988,2372.8967102922325,2554.8688130000323
1629417600,46770.8,49400,46662.9,49345.4,43243.08677802961,45776.66021047741,3541.23372143,3571.9714349474875,-17.03630444178907,2533.573432447796,2550.6097368895853
1629504000,49345.5,49790,48267.6,48865.4,43659.554424101494,46251.85094732704,2697.47503994,3534.4961564529876,33.34942906876768,2592.2965232255447,2558.947094156777
1629590400,48865.3,49532.3,48058.1,49293.6,44076.89113342731,46719.81234004596,1740.18402632,3446.269939730987,67.17928996950013,2642.921206618652,2575.741916649152
1629676800,49293.4,50500,49060,49517.3,44479.884382803066,47150.195056961966,3119.26102911,3454.584555214487,75.65500600779842,2670.3106741589,2594.6556681511015
1629763200,49517.2,49867,47601.1,47725.4,44720.292947039874,47238.68812512166,3149.29294249,3449.0875349799876,-61.00839205545071,2518.395178081788,2579.4035701372386
1629849600,47715.1,49245,47146.3,48991.3,45036.66383985174,47508.320721256794,2608.10974936,3343.7369968414873,-86.19735098574665,2471.656881405055,2557.854232390802
1629936000,48991.4,49350,46284.8,46848.9,45170.90355541828,47406.87137952498,3175.30347867,3244.100396636987,-257.50912662728024,2235.9678241067013,2493.4769507339815
1630022400,46846.7,49174.9,46386.4,49074.9,45460.088477239144,47663.49116729037,2672.22120021,3146.8179308309873,-232.05940854620485,2203.4026900512254,2435.46209859743
1630108800,49074.9,49314,48393.9,48895.7,45714.57821966588,47853.061756938005,1300.71840626,3028.489554676987,-237.58284906024164,2138.483537272128,2376.06638633237
1630195200,48895.7,49653.9,47800,48787.7,45942.216870061,47996.85225587062,2232.52440756,2857.415719102487,-257.1448004182007,2054.635385809619,2311.7801862278197
1630281600,48787.7,48900,46861.6,46985.7,46019.511916723146,47841.29037035206,2528.07798392,2829.722113575487,-392.00138607912686,1821.778453628911,2213.779839708038
1630368000,46987.1,48248,46715,47140,46102.51103400291,47733.39954414405,2213.35684346,2765.167171920487,-466.31306365352157,1630.888510141136,2097.2015737946576
1630454400,47140,49137.3,46550,48872.2,46307.67317963233,47908.599614275736,2574.82496729,2715.548672446487,-397.02011132100097,1600.9264346434065,1997.9465459644075
1630540800,48872.1,50372.9,48622,49290.3,46528.60849965957,48121.16890438716,3436.66451617,2696.574430646987,-324.30891298945244,1592.560404727592,1916.8693177170444
1630627200,49290.2,51009.7,48356,50018.6,46787.12638857367,48413.08138063529,3628.82427331,2729.505687208487,-232.73146052434026,1625.9549920616191,1858.6864525859594
1630713600,50022.9,50559.5,49363.6,49956.1,47021.86517460525,48650.46886053755,1604.31873364,2704.653669107487,-184.06621332292798,1628.6036859322994,1812.6698992552274
1630800000,49956.1,51890.9,49512.4,51767.9,47373.42330981968,49130.07365122408,1807.72703411,2658.070492203987,-44.81564628066326,1756.6503414043982,1801.4659876850615
1630886400,51768,52800,51025.5,52688.3,47767.11787946267,49677.49308949729,2977.7958553,2642.3771625464874,87.12737787965057,1910.3752100346246,1823.247832154974
1630972800,52688.2,52900,42000,46882.1,47701.56099950247,49247.43261419002,8784.1975246,2920.9963513639873,-221.90097397394334,1545.871614687545,1767.7725886614883
1631059200,46889.5,47362.4,44444,46073.4,47580.95648102081,48759.119904314626,3486.85659567,2963.948416440987,-471.68733229413783,1178.1634232938159,1649.8507555879537
1631145600,46064.3,47399,45498.7,46389.6,47492.707852797044,48394.57838057391,2319.02280703,2902.837870720987,-598.3841822488689,901.8705277768677,1500.2547100257366
1631232000,46389.7,47035.8,44135.2,44842.2,47296.37393777504,47848.05862971639,3303.07297039,2933.117767243487,-758.8560144675084,551.684691941351,1310.5407064088595
1631318400,44842.2,45992.4,44741,45137.4,47136.44994238429,47431.034225144635,1239.97337633,2908.107234743987,-812.7651389188147,294.584282760341,1107.3494216791557
1631404800,45148.8,46487.9,44770,46061.3,47056.809205911384,47220.30588281469,1202.06666163,2812.2475163699874,-755.0821958206803,163.49667690330534,918.5788727239857
1631491200,46061.3,46879,43374.9,44965.8,46901.919635103135,46873.458823920126,3673.51904919,2838.4588217049873,-757.631747125596,-28.460811183009355,729.1709359425867
1631577600,44965.8,47260,44700,47145.9,46919.992254725126,46915.372851009335,2114.13267011,2813.759967742487,-587.0322717267022,-4.6194037157911225,582.4128680109111
1631664000,47110.5,48481,46744,48152.3,47011.274309930675,47105.669335469436,2151.18720019,2762.554153818487,-390.4142739777202,94.39502553876082,484.809299516481
1631750400,48152.3,48485.8,47030.1,47786.9,47068.72806475063,47210.47405308952,2289.67394172,2743.426790893987,-274.45064894206905,141.74598833889468,416.1966372809637
1631836800,47786.9,48185.9,46745.7,47269.7,47083.6148747691,47219.585737229594,2007.83571876,2778.782656518987,-224.18061985637314,135.9708624604973,360.15148231687044
1631923200,47269.7,48800,47077.9,48309.9,47174.450809971386,47387.32639304043,1277.08379196,2731.010625738987,-117.82071939826238,212.87558306904248,330.69630246730486
1632009600,48306.9,48379.1,46851.2,47237.8,47179.1433425661,47364.32233257267,1219.51050215,2665.5822516504873,-116.41384996858744,185.17899000657053,301.592839975158
1632096000,47247.3,47307.7,42510,42992.9,46869.05124311676,46691.795819869185,5755.78647313,2842.703733133987,-383.07861057818565,-177.25542324757407,205.82318733061157
1632182400,42992.9,43624.7,39579,40710.6,46412.86966955256,45771.61184758162,7259.61267188,3076.943118363487,-677.6648074412408,-641.2578219709394,36.40698547030138
1632268800,40710.5,44024.2,40600,43562.8,46201.75339773385,45431.79464026137,3430.28601932,3076.6241935209873,-645.0925943542303,-769.9587574724865,-124.8661631182562
1632355200,43563.3,45000,43111.6,44889.8,46104.571664568386,45348.410849451924,4171.04314642,3103.7351371764876,-505.0357215985646,-756.1608151164619,-251.12509351789734
1632441600,44888.9,45153,40750,42833.2,45862.24783756332,44961.45533415163,4407.09719872,3243.8740604304876,-519.733927915036,-900.7925034116925,-381.0585754966564
1632528000,42831.7,43021.7,41705.1,42710.1,45628.75540515123,44615.092975051375,1058.57183586,3206.4163005179876,-506.08308368255643,-1013.6624300998519,-507.5793464172955
1632614400,42710.1,43930.4,40802.7,43204.6,45449.18833810299,44398.094055812704,2250.76323745,3170.0646696254876,-434.8119486983933,-1051.094282290287,-616.2823335918938
1632700800,43175.2,44333,42120.7,42176.3,45206.752164910176,44056.27958568768,1977.89964159,2829.749775474988,-427.35219650448494,-1150.4725792225,-723.120382718015
1632787200,42176.3,42750,40875.6,41038.4,44897.98533787979,43591.9904186588,2231.71257206,2766.992574294488,-466.2996292023797,-1305.9949192209897,-839.69529001861
1632873600,41016,42579.9,40772.2,41524.8,44648.1197572961,43273.96112348053,1707.74975383,2736.4289216344882,-427.57067503757264,-1374.1586338155757,-946.5879587780031
1632960000,41523.9,44100,41423.7,43798.7,44585.199775274166,43354.6901814066,3053.23090867,2723.936818548488,-227.13730807165018,-1230.5095938675659,-1003.3722857959157
1633046400,43798.7,48475,43300.3,48163.7,44850.2738659946,44094.537845805586,6512.03024789,2987.5396621264877,198.1090124855234,-755.7360201890115,-953.8450326745349
1633132800,48168.8,48349.2,47487.1,47662,45058.54987592092,44643.37817722011,1621.17649347,3008.4951537184875,430.9386671789789,-415.17169870081125,-846.1103658797902
1633219200,47657.3,49257.9,47131.1,48230.2,45293.486922149,45195.196919186244,1653.13750113,2907.4760763154873,598.2562903336271,-98.29000296275626,-696.5462932963834
1633305600,48228.6,49500,46895.8,49243.3,45586.06566865648,45817.98200854221,2828.92263936,2943.215574777988,742.7701065456885,231.9163398857272,-510.85376665996125
1633392000,49239.2,51888,49084.3,51487,46023.17191542267,46690.13862261264,4047.31458904,3038.021944220488,942.2563790799488,666.9667071899748,-275.289671889974
1633478400,51492.9,55770,50366.4,55350.2,46714.062884650615,48022.455757595315,7379.34314845,3292.5054045569877,1266.946035867739,1308.3928729446998,41.446837076960776
1633564800,55350.2,55352.2,53399.8,53817.3,47240.22859689872,48913.97025642681,3074.65033031,3345.8461351344877,1305.835857960902,1673.7416595280883,367.9058015671863
1633651200,53817.4,56114.1,53685,53960.5,47738.02647860993,49690.35944774576,2595.44015122,3411.7639530974875,1267.5417340549152,1952.3329691358304,684.7912350809152
1633737600,53960.9,55515.1,53700,54960.2,48273.002295009195,50501.10414809256,1220.39617158,3411.808236568987,1234.6484944019624,2228.101853083368,993.4533586814057
1633824000,54967.4,56500,54118.6,54677.5,48747.40953241592,51143.62658684755,2295.10818143,3238.774321983987,1122.2109566001814,2396.2170544316323,1274.006097831451
1633910400,54678.9,57837.7,54450.2,57499.5,49395.71253001474,52121.45326579408,2787.09612904,3015.148494841987,1161.3877103583127,2725.740735779342,1564.353025421029
1633996800,57482.8,57673.8,54019.2,56010.1,49885.667157421056,52719.70660951807,3699.83673303,3028.6260305274873,1015.7491413407886,2834.039452097015,1818.2903107562263
1634083200,55991.9,57777,54271.2,57381.2,50440.891812426904,53436.85943882298,3017.4304618,2970.945396296487,942.1418525118825,2995.967626396079,2053.8257738841967
1634169600,57381.2,58580.4,56825,57377.6,50954.72204854343,54043.127217465604,2594.17461395,2880.299267057987,827.6635160303822,3088.405168922174,2260.741652891792
1634256000,57357.1,62887.5,56888.5,61656.2,51747.42411902169,55214.36918400936,5168.07233194,3085.774291861987,964.9627296767003,3466.945064987667,2501.982335310967
1634342400,61669.8,62400,60162,60873.4,52423.42233242749,56084.989309546385,1963.72806446,3071.422533212487,927.6677134463398,3661.5669771188914,2733.8992636725516
1634428800,60868.5,61674.3,58900.2,61526.5,53097.724381877306,56922.1448003854,2142.26443974,3079.640773119987,872.4169238684358,3824.420418508096,2952.0034946396604
1634515200,61526.1,62672.6,59900,62037.7,53759.94479803454,57709.153292633804,3406.19056422,3138.364672727987,797.7639999676803,3949.208494599261,3151.4444946315807
1634601600,62009.6,64448,61320,64284.9,54539.571109291246,58720.8066322286,3564.49206667,3231.201788369987,823.832822644621,4181.235522937357,3357.402700292736
1634688000,64291.6,66982.2,63546.2,66035.8,55391.143619714116,59846.19022727036,3549.62292947,3256.021389409987,878.1151258108061,4455.0466075562435,3576.9314817454374
1634774400,66035.7,66637.8,54100,62198,55895.355203438994,60208.007115382614,6480.46357995,3254.443056012987,588.5763441585459,4312.65191194362,3724.075567785074
1634860800,62197.4,63757.9,60034.2,60687.5,56250.32889207314,60281.77525147759,2968.70503913,3321.8194832959875,245.89663329550103,4031.44635940445,3785.549726108949
1634947200,60687.5,61713.9,59610.4,61296.9,56624.1489741418,60437.94828971181,1276.37709253,3302.981462865988,22.599671568848407,3813.7993155700096,3791.1996440011612
1635033600,61297.6,61450,59523,60882.5,56939.58238346463,60506.34086052537,1443.19001317,3233.694831556488,-179.5529335523347,3566.7584770607427,3746.3114106130774
1635120000,60865.1,63700,60674,63081.8,57394.561466170955,60902.56534352147,2256.60065874,3144.1591350414883,-190.64602661005028,3508.003877350515,3698.649903960565
1635206400,63081.7,63288,59824.2,60310.2,57610.53469089903,60811.432213748936,2574.26550076,2903.905252656988,-398.20190488852904,3200.897522849904,3599.099427738433
1635292800,60325.1,61477.1,58140.6,58500.1,57676.428417499104,60455.842642402946,3954.31807153,2947.8886397179876,-655.7481622676733,2779.4142249038414,3435.1623871715146
1635379200,58500.1,62490,57948,60613.5,57893.98927546213,60480.0976204948,4393.97638147,3037.8154512304877,-679.2432337110758,2586.1083450326696,3265.3515787437454
1635465600,60604.5,62950,60223.5,62246.5,58216.39747727975,60751.851832726374,2725.25641851,3113.0584635769874,-583.917778637699,2535.454355446622,3119.372134084321
1635552000,62246.4,62359.2,60741.1,61866.3,58486.76062711088,60923.30539692232,1202.80701854,3058.4434054324875,-546.2618914183072,2436.5447698114367,2982.806661229744
1635638400,61879.2,62422.8,60051,61380.1,58701.08206213971,60993.5814897035,1518.03039144,2994.9901185524877,-552.2457869327595,2292.4994275637946,2844.745214496554
1635724800,61380.1,62500,59449.1,60954.5,58868.001909388615,60987.56895282604,2649.55088957,2942.4758263794874,-580.1425368473024,2119.567043437426,2699.7095802847284
1635811200,60954.5,64327,60665.9,63279.7,59194.79436054501,61340.204498545114,2728.46636,2928.027621289487,-443.43955382770173,2145.410138000101,2588.849691827803
1635897600,63279.8,63550.4,60810.3,62942.9,59472.431815319454,61586.77303723048,2573.43392899,2926.990587041487,-379.60677593342234,2114.341221911025,2493.9479978444474
1635984000,62938,63115,60644.2,61449,59618.84427344394,61565.57718534887,1869.32799097,2762.053369992987,-437.77206875161255,1946.7329119049318,2384.5049806565444
1636070400,61448.9,62631.9,60804.4,61006.2,59721.61136429994,61479.51915683366,1430.9820694,2735.4160702399868,-501.2777504982605,1757.9077925337187,2259.1855430319793
1636156800,61007.4,61602.1,60129.8,61536.3,59856.032744722164,61488.25467116694,1337.98498424,2695.2020974649868,-501.5708932697612,1632.2219264447776,2133.792819714539
1636243200,61535.4,63317.8,61388,63317.8,60112.45994881682,61769.72318329511,1554.00196888,2602.592667697987,-381.22366818899854,1657.2632344782905,2038.486902667289
1636329600,63319.6,67777.7,63319.6,67559.8,60664.11476742298,62660.50423201894,3859.96266718,2617.366197723487,-33.67795045706407,1996.389464595959,2030.067415053023
1636416000,67550.8,68495,66500,66745.1,61114.55811798424,63288.903580939106,2266.03275444,2553.1866889719868,115.42243832147369,2174.345462954865,2058.9230246333914