time,open,high,low,close,Volume,Volume MA,DI+,DI-,ADX,Plot,Plot,RSI
1623369600,36684.5,37654.3,35952.7,37322.2,5210.31614303,7278.057155093489,13.606191330218342,26.095092759513648,52.85360273492087,761.8110357142559,0,45.34779077648726
1623456000,37322.2,37449.5,34680,35544.9,5622.17147845,6817.528803262989,12.841061214102343,27.211845957621634,50.48988220376227,666.2315357142579,0,41.76499566395179
1623542400,35544.9,39409.4,34801,39034.6,6770.84628744,6603.5217889264895,15.558836442627152,24.72073233389059,47.1668637602717,1506.6998571428267,0,50.10119383027064
1623628800,39035.7,41068.9,38734.1,40530.8,9383.6892931,6610.899974727489,18.199937475277242,23.544716423957233,43.66303751873223,2465.6776071428303,0,53.19479491093605
1623715200,40529.1,41341.8,39461.1,40166.6,6917.67193047,6496.617332661989,18.053720473307088,22.611596185109956,40.26583881328526,3308.675535714254,0,52.34409415553484
1623801600,40167.3,40493,38120,38337.1,6485.36065466,6525.98503706999,17.13116207653987,24.344083014139123,37.46021494428477,3644.5713928571067,0,48.17619386102687
1623888000,38337.1,39561.4,37405,38078.2,5998.8277368,6374.8490486109895,16.31526110756407,24.763818712781983,35.56800250993329,3579.452892857109,0,47.59859268995841
1623974400,38078.2,38193.1,35126,35824,6558.4688904,6410.50207764549,15.205964003446532,28.132172767516334,34.04784094684518,2898.211499999962,0,42.788357875699056
1624060800,35824,36450,34901,35490.5,4485.07665571,6412.002758195491,14.66370625314079,27.646947129250147,32.457639350228426,2234.0227857142486,0,42.11032794666754
1624147200,35484.2,36112.2,33370,35595,6286.3064383,6415.08778301749,13.73023253586145,29.441115060210905,31.275038322375888,1723.0754285713901,0,42.41823056835442
1624233600,35595.7,35750.8,31260,31655.2,11395.95989903,6699.74247152499,12.344322979477948,31.211963753505888,30.250245260921293,576.58717857139,0,34.8848240551132
1624320000,31620.6,33290,28816.6,32516.2,16188.93102211,7201.755033134989,11.138252321817237,33.49904951978522,29.360453336648593,-149.66703571432402,0,37.49729417948652
1624406400,32516.5,34879.4,32402.3,33683.3,6268.26459436,7253.8622123919895,14.05760692956515,31.654736358011743,29.451450694807527,-415.2743928571799,0,40.95540467258869
1624492800,33685.8,35311.2,32333,34666.6,4814.3243243,7245.0025564669895,14.086957266447797,29.548384474546403,29.73545745353845,-651.6325714286093,0,43.77775477441652
1624579200,34669.6,35509.1,31278.3,31583.7,6444.51119144,7290.590453045988,12.785409294319336,29.12159028557716,30.272944178651464,-1486.261750000037,0,37.694128539592086
1624665600,31577.3,32691.1,30179,32277,5160.37265399,7389.231765684987,12.072182134260986,29.938197266399246,30.747809656880577,-2090.857928571465,0,39.72278570344065
1624752000,32275.9,34700,32025,34675.3,4214.10806148,7291.641146015987,15.861671787337148,28.13816396541205,31.116056667598723,-2377.749571428606,0,46.24326550563087
1624838400,34700,35288.1,33872.6,34472,3680.10739483,6948.230168597487,16.712579445973077,27.206004050856254,31.908156516019833,-2757.3444285714636,0,45.791070530448195
1624924800,34475.9,36643.2,34268,35903.3,4467.51532235,6703.858392971488,18.99108116355095,25.66932186409037,32.1756650088486,-2486.203964285748,0,49.53273614751842
1625011200,35876.6,36090.7,34066,35046.2,5221.02360866,6578.692679045487,18.05490067850205,24.895745832815148,32.07111619853862,-2399.3206428571757,0,47.42188102795489
1625097600,35070.4,35070.4,32717.2,33532.4,4018.47695597,6519.100719692488,17.00563472619745,26.779957107661218,32.19658605923534,-2501.593214285746,0,43.86623774177187
1625184000,33513.6,34000,32721.4,33802.9,2758.0514738,6375.894719459988,16.446365455812458,25.89923684560182,31.660639022426814,-2686.1782857143153,0,44.664646964435654
1625270400,33802.8,34930,33348.9,34685.4,2772.05699173,6175.955254674488,18.224298649788516,24.81253939923476,30.56227208276888,-2329.2220714286004,0,47.29829761588176
1625356800,34685.3,35948.9,34381.1,35305,1575.85747848,5785.563663943488,20.229793645272185,23.748462107443626,28.534344023471782,-1648.4454642857436,0,49.12895681806637
1625443200,35305.1,35305.1,33080.3,33697.6,3947.92736985,5637.076435912489,18.985537330255607,25.883937395136318,26.538382339311614,-1188.3184285714597,0,44.78292817654125
1625529600,33700.1,35113.4,33555,34235,2949.24908488,5460.2708574234875,18.143720887696624,24.7362467231073,24.058378969761257,-683.5900357143164,0,46.48732259606507
1625616000,34215.4,35065.4,33825.5,33885.1,3121.11041176,5316.384991171488,17.479642331193787,23.83087504555255,22.406880107023674,-166.26171428574435,0,45.50248901538764
1625702400,33885.1,33946.8,32112.6,32882.2,5379.87658215,5257.455375758987,16.516572578538195,27.663171506434768,21.678083313308502,42.514749999968444,0,42.70960897605385
1625788800,32878.4,34088,32273.3,33791,2699.30888779,5168.166987362988,16.03218857912512,26.12927721482552,20.604271307513034,390.6957142856827,0,45.94726124582711
1625875200,33820.7,34252.8,32968.2,33522.2,2916.1599983,4999.659665362988,15.902274203953064,25.069564808643776,19.164770734623357,690.6423214285369,0,45.13479464548584
1625961600,33516.5,34612.1,33335.1,34246.9,1476.82314333,4503.702827577988,16.41134464953995,24.02639065228296,18.516935847770203,714.2587142856796,0,47.81404444717813
1626048000,34246.9,34665.7,32678,33107.3,2411.81951801,3814.847252372988,15.341265656038102,24.61530435015496,18.46817829033123,532.605107142823,0,44.16193988611802
1626134400,33101.8,33340.7,32204,32722.9,2830.18281021,3642.943163165487,14.749003403515804,25.27485991433334,19.278576125820592,376.46117857139484,0,42.96969460817023
1626220800,32722.9,33114.5,31555.6,32815.2,3399.48757223,3572.2013255619872,13.953411514874931,26.155117559280995,20.31389764686603,335.57353571425074,0,43.36506566672946
1626307200,32815.2,33188.3,31150.1,31832.6,3346.7163512,3417.311583549987,12.968429543829785,25.713211462691365,21.072807321812867,-188.78267857146375,0,40.17217350863621
1626393600,31868.5,32250,31050,31405.9,3545.77002185,3336.581451942987,12.412859463476476,24.96901105619107,21.877502471505498,-780.5897857143216,0,38.83496918194908
1626480000,31405.9,31934.4,31175.2,31510,2493.57716534,3250.554907135987,12.060822690020366,24.2608736512301,23.183252789415665,-1111.1250714286086,0,39.36525107373598
1626566400,31503.3,32440.4,31133.4,31780.1,1750.63805531,3154.081440159987,13.39227051907984,23.048960207468284,24.504568746560544,-1380.5732857143248,0,40.799380630627724
1626652800,31783.9,31894.6,30415.1,30820.5,3015.01589352,3081.456468718487,12.623546223834575,24.51274573212324,25.693188023328723,-1589.354607142896,0,37.41368704596698
1626739200,30827.2,31065.9,29288.6,29788.1,4981.12477971,3069.461527270987,11.75093784729311,27.199646179095925,27.428041994939424,-1946.2783571428977,0,34.13199245427238
1626825600,29788.1,32844.4,29505,32125,5660.08802763,3151.542080853987,16.84421233965637,23.86202067092614,27.561310554385667,-1965.977321428612,0,45.73486135354884
1626912000,32125,32607.9,31722.4,32283.3,2665.92697389,3146.9358558584872,16.273953243724897,23.054174387555303,26.99059769990467,-1933.376357142898,0,46.42334233098939
1626998400,32283.3,33639,32015.1,33639,2340.25370689,3125.345691616487,19.233376547754734,21.609338919151526,25.695506852413654,-1558.8978928571846,0,52.03582915141537
1627084800,33639,34525.9,33431.8,34284.6,1796.60043371,3136.382839377987,21.922610102565667,20.66944248368475,24.307481386309835,-974.3265714286148,0,54.48125557331998
1627171200,34281.7,35436,33869.9,35413.6,2190.29105584,3048.501023677487,24.19660296408897,19.37067773502382,23.75358239620531,-338.1018214286153,0,58.46898185573982
1627257600,35421.2,40533,35254.9,37274.9,10290.15711038,3415.546424952487,37.63655770357604,15.773427755189473,25.019599475194205,427.0227857142411,0,64.05921302911769
1627344000,37270.3,39524.3,36406.8,39506.2,5033.90785498,3511.186297113487,33.66044089505322,14.107042861029239,26.06499837854678,1542.007392857098,0,69.38013335533904
1627430400,39475.1,40919.1,38805,40011,7208.00997377,3602.5929666944867,35.975105833068056,13.096600453561367,27.22220380840318,2568.9194999999554,0,70.44613890490626
1627516800,40025.4,40625,39267.2,40000,3197.09061471,3627.482053040487,34.276967993254345,12.478399831544815,28.198969296839994,3572.453357142813,0,70.38863243345943
1627603200,40000,42306.8,38345.1,42229.6,5116.81915079,3737.5150106649867,35.33281171938501,10.866652037513855,29.582454323209017,4791.82946428567,0,74.86702691295412
1627689600,42234.9,42400,41060.9,41488.5,2941.32014335,3810.739860665987,34.05870877141257,10.378678410735077,30.989572181307683,5803.0571428571,0,71.02206773155874
1627776000,41500.2,42598.7,39413.5,39889.1,3446.98060983,3862.4979152569877,30.54512090410762,14.643607332146757,31.6102696042771,6251.419428571386,0,63.4487032428849
1627862400,39889.9,40440.8,38700,39152.3,3504.70836076,3896.224192784488,28.796638414814744,16.15156634741573,31.332948085820448,6426.057178571387,0,60.26078245216662
1627948800,39152.4,39791.1,37655,38163,2952.96871944,3873.8982501449877,26.77152246634078,18.456063190106555,29.813197018463654,6342.670249999959,0,56.17924535655987
1628035200,38163,39950,37527.9,39749,3259.23334718,3869.5240999439875,25.173165941112135,16.99650040141908,29.96675346383642,6372.884821428533,0,60.76700164225551
1628121600,39749,41403.5,37355,40886.4,4715.12051213,3927.991624457988,26.510160754377438,14.878484705053532,30.74271143503992,6428.786678571392,0,63.701937754420655
1628208000,40886.5,43401.9,39900,42823.9,5168.03548276,4061.714540328988,29.688238283085433,13.330999014768214,33.043120996913245,6671.994678571388,0,68.0821393300674
1628294400,42861.7,44721.8,42495,44610.7,4617.87051633,4205.0761633799875,31.655324760175734,12.444634729419885,35.94450946008315,7040.754999999961,0,71.49803343147741
1628380800,44612.1,45348,43320,43845.6,3667.28592934,4237.689665170988,31.60772018597643,11.682788227224645,38.44087730601605,6993.730607142822,0,68.13546752297381
1628467200,43845.6,46484.1,42827.7,46307.1,5654.00111905,4271.333482137988,31.550758352698498,10.441637901509669,39.10761837335009,7085.550892857107,0,72.60015563935623
1628553600,46300.8,46688,44666,45595.1,3081.95009446,4142.426585479488,30.273402603397205,9.820317593475822,39.82752208445845,6954.204749999963,0,69.56394019201866
1628640000,45606.9,46736.4,45373.5,45571.7,3504.45567656,4184.353020612987,29.166979696306537,9.413710202529213,40.15447112384116,6664.936464285673,0,69.46112497568295
1628726400,45570,46195.4,43800.1,44401.1,3567.19495677,4245.700083106987,27.04737232562882,13.503170892404025,39.2100560555823,6094.14478571424,0,64.33818386203419
1628812800,44401.1,47898.5,44251.2,47823.3,3816.14935216,4346.677529029488,29.139416789908502,12.065363749209537,38.38715591257029,6063.754249999961,0,71.0583798734105
1628899200,47823.2,48164,46042.5,47115.2,2970.19914208,4385.672933341488,28.099897448068006,11.310932748457121,37.62368061598074,5808.582928571384,0,68.19483585726344
1628985600,47111.8,47385,45550,47019.3,2101.35909566,3976.233032605488,26.55330661230072,12.165595409889383,37.764415167006284,5455.566857142814,0,67.79635852099594
1629072000,47023.7,48072.6,45697.4,45926.3,2739.39057218,3861.5071684654877,26.724022034584472,11.298734720321505,38.652702704774,5018.658892857095,0,63.2594133055264
1629158400,45926.2,47172.3,44401.2,44672.2,3291.66244845,3665.6897921994873,24.528101723709668,14.21388258934776,39.2410622699656,4385.220392857101,0,58.42799294816491
1629244800,44672.3,46000,44250,44714.7,3211.81374825,3666.4259488764874,23.22992704423796,13.918879195879065,39.64636719568477,3779.039035714239,0,58.54354648886024
1629331200,44720.2,47062.2,44000,46765.3,2627.81529413,3541.9757560434873,24.26901672180074,12.656570894160977,39.88527376967363,3755.7022857142447,0,63.77547362768019
1629417600,46770.8,49400,46662.9,49345.4,3541.23372143,3571.9714349474875,29.17807327445356,11.640391130434256,40.238273072436115,4075.8084642856743,0,69.06544875450278
1629504000,49345.5,49790,48267.6,48865.4,2697.47503994,3534.4961564529876,29.014691289703332,11.10626325545513,40.315016015440946,4074.672107142811,0,67.10219242537895
1629590400,48865.3,49532.3,48058.1,49293.6,1740.18402632,3446.269939730987,27.689713939903278,11.248047810965298,40.043544990634395,4011.2411785713875,0,67.97671722076748
1629676800,49293.4,50500,49060,49517.3,3119.26102911,3454.584555214487,29.500761462761492,10.732485027273118,39.784956685986195,3771.077857142813,0,68.44859323635515
1629763200,49517.2,49867,47601.1,47725.4,3149.29294249,3449.0875349799876,27.374514244831943,14.599454277648634,38.315134186980245,3266.9646428570973,0,60.72905937619911
1629849600,47715.1,49245,47146.3,48991.3,2608.10974936,3343.7369968414873,25.538522962233735,15.073708710483864,36.49854524638571,2947.528249999956,0,63.832315156977074
1629936000,48991.4,49350,46284.8,46848.9,3175.30347867,3244.100396636987,23.10151071139607,16.317298527415478,35.3421029118547,2258.5284285713833,0,55.79635230661705
1630022400,46846.7,49174.9,46386.4,49074.9,2672.22120021,3146.8179308309873,21.126431168360504,14.922239869922377,33.611640639398836,2144.5368214285304,0,61.25430826178915
1630108800,49074.9,49314,48393.9,48895.7,1300.71840626,3028.489554676987,20.949272493604195,14.482263138543761,31.872515823428905,1920.478214285672,0,60.60555156405338
1630195200,48895.7,49653.9,47800,48787.7,2232.52440756,2857.415719102487,19.689570294701888,15.537738179372337,30.060118342968504,1848.6712499999544,0,60.191787386470985
1630281600,48787.7,48900,46861.6,46985.7,2528.07798392,2829.722113575487,18.380834569906398,17.564918249808624,27.324496072095553,1358.611964285668,0,53.6146128213748
1630368000,46987.1,48248,46715,47140,2213.35684346,2765.167171920487,17.441876181626572,17.15614917995492,25.48185327963614,936.7172499999542,0,54.077339977542756
1630454400,47140,49137.3,46550,48872.2,2574.82496729,2715.548672446487,18.880225231237194,15.698574992261324,24.348779515524512,710.0305357142379,0,59.01971369613718
1630540800,48872.1,50372.9,48622,49290.3,3436.66451617,2696.574430646987,21.89405894572193,14.78324068546366,23.48729971716107,857.4232857142379,0,60.13495194043981
1630627200,49290.2,51009.7,48356,50018.6,3628.82427331,2729.505687208487,22.07677445499679,13.49859532978283,22.14070118523316,1029.3650714285263,0,62.071266168073535
1630713600,50022.9,50559.5,49363.6,49956.1,1604.31873364,2704.653669107487,21.183393160562538,12.952347389743018,20.674743668683252,1153.3441071428115,0,61.793880890562
1630800000,49956.1,51890.9,49512.4,51767.9,1807.72703411,2658.070492203987,23.95854762918056,11.919245901596135,20.0555231159989,1429.7161428570978,0,66.47147157746886
1630886400,51768,52800,51025.5,52688.3,2977.7958553,2642.3771625464874,25.60104796348419,11.201410694187672,19.518248822373174,1651.5934285713847,0,68.5762134675458
1630972800,52688.2,52900,42000,46882.1,8784.1975246,2920.9963513639873,18.3074837544738,31.60014527533905,19.246738450846554,830.2343571428105,0,48.07420104242954
1631059200,46889.5,47362.4,44444,46073.4,3486.85659567,2963.948416440987,16.91776163187165,29.201376468246764,19.308658930315577,95.92199999995319,0,46.01089428447267
1631145600,46064.3,47399,45498.7,46389.6,2319.02280703,2902.837870720987,16.160073977799595,27.72552991888312,19.96173377522974,-279.19553571433244,0,46.969275714032804
1631232000,46389.7,47035.8,44135.2,44842.2,3303.07297039,2933.117767243487,14.920502200536415,29.20457050990093,21.04467494683509,-899.8526428571904,0,42.95107434102603
1631318400,44842.2,45992.4,44741,45137.4,1239.97337633,2908.107234743987,14.407054143539105,28.199575518297333,22.05322098380242,-1316.3641428571896,0,43.93643894673886
1631404800,45148.8,46487.9,44770,46061.3,1202.06666163,2812.2475163699874,15.105937336878586,26.834391373759754,23.208848634810327,-1459.6611428571882,0,47.02068571509712
1631491200,46061.3,46879,43374.9,44965.8,3673.51904919,2838.4588217049873,13.653927518702863,28.08195328398824,25.515990201552825,-1901.2015714286158,0,43.934339524623184
1631577600,44965.8,47260,44700,47145.9,2114.13267011,2813.759967742487,13.740328774287406,26.107548795423362,27.67386409045067,-1808.853321428614,0,50.848523973556205
1631664000,47110.5,48481,46744,48152.3,2151.18720019,2762.554153818487,16.5037904031919,24.831810090685966,28.455733452376425,-1772.7918928571844,0,53.6878659836022
1631750400,48152.3,48485.8,47030.1,47786.9,2289.67394172,2743.426790893987,15.820620790528942,23.782948745246085,28.506987593996694,-1598.671857142897,0,52.501989377068085
1631836800,47786.9,48185.9,46745.7,47269.7,2007.83571876,2778.782656518987,15.139300805503222,23.609150431376925,28.345977502091944,-1513.0051785714693,0,50.791847938060506
1631923200,47269.7,48800,47077.9,48309.9,1277.08379196,2731.010625738987,16.21749962338026,22.36867515355852,27.762313658533447,-1240.2133571428985,0,54.03471569147791
1632009600,48306.9,48379.1,46851.2,47237.8,1219.51050215,2665.5822516504873,15.442253371091223,22.00865510284021,26.617809476106846,-1339.2667857143263,0,50.351653526338104
1632096000,47247.3,47307.7,42510,42992.9,5755.78647313,2842.703733133987,13.293366306486442,31.53757422993956,26.729862158164867,-2194.6228928571836,0,39.012981945822105
1632182400,42992.9,43624.7,39579,40710.6,7259.61267188,3076.943118363487,11.801940634921442,36.12736725031822,28.452590023644944,-3104.416500000043,0,34.51290531776043
1632268800,40710.5,44024.2,40600,43562.8,3430.28601932,3076.6241935209873,11.789417665004557,32.77564501753679,29.91378159751198,-3314.2266428571866,0,43.31297930137906
1632355200,43563.3,45000,43111.6,44889.8,4171.04314642,3103.7351371764876,13.87225756390231,31.064018916724535,30.764099189345817,-3132.740250000044,0,46.88892814055808
1632441600,44888.9,45153,40750,42833.2,4407.09719872,3243.8740604304876,12.264086527002991,33.68074217214738,31.78139074251166,-3258.744714285758,0,42.422433344502
1632528000,42831.7,43021.7,41705.1,42710.1,1058.57183586,3206.4163005179876,11.822726904929109,32.46864051226946,32.7986822956775,-3141.145607142903,0,42.16353667453297
1632614400,42710.1,43930.4,40802.7,43204.6,2250.76323745,3170.0646696254876,13.275383354992663,29.7313092920791,33.53432647977009,-2739.3690714286167,0,43.65121278170895
1632700800,43175.2,44333,42120.7,42176.3,1977.89964159,2829.749775474988,13.572450197967381,27.93719673950521,33.53689549594578,-2759.2699642857615,0,41.27372367671991
1632787200,42176.3,42750,40875.6,41038.4,2231.71257206,2766.992574294488,12.864146410950724,29.945837957331246,34.17011720839147,-3029.2006071429046,0,38.75805664053732
1632873600,41016,42579.9,40772.2,41524.8,1707.74975383,2736.4289216344882,12.202741400329685,28.700274808528516,35.61197174065355,-3126.9940000000497,0,40.429474694058065
1632960000,41523.9,44100,41423.7,43798.7,3053.23090867,2723.936818548488,15.581496597757244,26.52582898712407,36.032431725262036,-2925.2323214286207,0,47.6258760364664
1633046400,43798.7,48475,43300.3,48163.7,6512.03024789,2987.5396621264877,24.978823874088583,22.911331469847674,34.77947495763892,-1923.3972500000489,0,58.09185685543608
1633132800,48168.8,48349.2,47487.1,47662,1621.17649347,3008.4951537184875,24.382724925080907,22.364571515160215,33.94917194166955,-1013.1409642857654,0,56.68965192623617
1633219200,47657.3,49257.9,47131.1,48230.2,1653.13750113,2907.4760763154873,25.476387773751004,21.03116263798078,33.37950867707384,-206.2610357143369,0,57.928245067330785
1633305600,48228.6,49500,46895.8,49243.3,2828.92263936,2943.215574777988,24.297041207951434,19.498206292563932,31.255355855426934,900.5984642856633,0,60.11825898553047
1633392000,49239.2,51888,49084.3,51487,4047.31458904,3038.021944220488,29.040791246927544,17.978815559915496,29.310611984267613,2324.3040714285203,0,64.52281877146072
1633478400,51492.9,55770,50366.4,55350.2,7379.34314845,3292.5054045569877,34.99945550138365,15.475796497156308,28.709787413895203,4137.49982142852,0,70.55307122570356
1633564800,55350.2,55352.2,53399.8,53817.3,3074.65033031,3345.8461351344877,33.20090242868059,14.680525800976834,28.739899961688895,5465.286214285661,0,65.7755544528857
1633651200,53817.4,56114.1,53685,53960.5,2595.57677126,3411.770784099488,33.08267171375251,13.73484003170925,28.36220014731327,6777.426178571375,0,66.00712751533914
1633737600,53960.9,55515.1,53712,54960.2,1216.55973499,3411.623245741488,31.462512315298312,13.062202998153454,27.984500332937646,8042.518178571378,0,67.65264229204315
1633824000,54967.4,56500,54118.6,54677.5,2295.10818143,3238.589331156488,32.10690234602494,12.21159990945426,28.457928915229214,8652.87832142852,0,66.66979991639957
1633910400,54678.9,57837.7,54450.2,57499.5,2787.09612904,3014.963504014488,32.77654469254029,11.103910236317349,29.513955663375388,9287.051714285662,0,71.1720422818776
1633996800,57482.8,57673.8,54019.2,56010.1,3699.83673303,3028.441039699988,29.65162234821618,11.169642164019596,29.89782622612152,9666.956428571375,0,66.09730324817139
1634083200,55991.9,57777,54271.2,57381.2,3018.73591985,2970.825678371488,27.256924564646685,10.168144919759362,30.27839936864705,10245.620535714235,0,68.33560168000585
1634169600,57381.2,58580.4,56825,57377.6,2594.22360564,2880.1819987174877,28.110603817016383,9.699201834846557,31.900061119072376,10394.985785714236,0,68.32284705325362
1634256000,57357.1,62887.5,56888.5,61656.2,5168.88639071,3085.6977264599877,34.44966675098499,8.291809515106161,35.96313377788653,10904.750928571373,0,74.43109582586213
1634342400,61669.8,62400,60162,60873.4,1963.72806446,3071.3459678104878,32.551988389854216,7.835050742802934,40.02620643670069,11066.171714285658,0,71.70673675304839
1634428800,60868.5,61674.3,58900.2,61526.5,2142.26443974,3079.564207717988,30.322289184059166,10.413944246406796,42.83429732557901,11104.328499999945,0,72.60758935678612
1634515200,61526.1,62672.6,59900,62037.7,3406.19056422,3138.2881073259878,30.71254618580714,9.698887560538456,45.765858537398046,10871.789178571375,0,73.32355871427097
1634601600,62009.6,64448,61320,64284.9,3564.49206667,3231.1252229679876,32.7180718948441,8.95207257052426,48.1592395256608,10727.822499999944,0,76.26095770015964
1634688000,64291.6,66982.2,63546.2,66035.8,3552.48626789,3256.087990928988,36.143938587036715,8.204719324891206,49.89633612564641,10642.408035714234,0,78.26877230850208
1634774400,66035.7,66637.8,54100,62198,6502.27028944,3255.599993006488,27.215561942227495,24.789100203565184,47.46677812669316,9884.056285714229,0,65.24308663674651
1634860800,62197.4,63757.9,60034.2,60687.5,2968.91457098,3322.9868968819887,25.22274500040103,22.97395712611692,44.84819220188602,8707.447107142798,0,60.944093348271785
1634947200,60687.5,61713.9,59610.4,61296.9,1276.37709253,3304.148876451989,24.14710324054641,22.853415469515486,42.09293788745775,7615.9598928570895,0,62.03108658107701
1635033600,61297.6,61450,59523,60882.5,1443.19001317,3234.8622451424894,23.172189355558537,22.113850824208008,39.05332134755805,6378.558499999945,0,60.79203670042609
1635120000,60865.1,63700,60674,63081.8,2256.81962998,3145.3374971894896,26.443474562561065,20.700487911131454,36.39558063705326,5620.004678571375,0,64.80951936055088
1635206400,63081.7,63288,59824.2,60310.2,2574.26550076,2905.0836148049893,24.512215852535057,20.98044427493577,33.71615304287157,4480.288535714233,0,56.89723876614976
1635292800,60325.1,61477.1,58140.6,58500.1,3954.31707153,2949.0669518659893,22.785933737207532,23.056557620815497,30.496797119559236,2917.657999999956,0,52.39804533397624
1635379200,58500.1,62490,57948,60613.5,4393.97638147,3038.986932376489,22.740528562457797,20.898851457663064,27.32004265596594,1829.1661428570897,0,56.702968586437294
1635465600,60604.5,62950,60223.5,62246.5,2728.80922519,3114.5994068864893,22.40571642332144,19.706639528041553,23.406403755420477,1169.7989999999445,0,59.73320722537193
1635552000,62246.4,62359.2,60741.1,61866.3,1202.80701854,3059.9843487419894,21.61754277565367,19.013412243243675,19.49276485487502,424.4933571428046,0,58.70308152709194
1635638400,61879.2,62422.8,60051,61380.1,1518.03039144,2996.531061861989,20.480291086845227,19.5438375313597,16.169077578187196,-164.27875000005224,0,57.34123258650633
1635724800,61380.1,62500,59449.1,60954.5,2649.55088957,2944.016769688989,19.08914919973127,19.55638800295417,12.541202356725075,-924.7960714286237,0,56.114044976413815
1635811200,60954.5,64327,60665.9,63279.7,2733.11225391,2929.7355863919893,21.575763059891738,17.978229818098455,9.117031555496256,-1075.308214285762,0,61.02206316608851
1635897600,63279.8,63550.4,60810.3,62942.9,2567.94815305,2928.4218137624894,20.258112160468496,16.88028345003271,5.26676213337073,-1286.349214285765,0,59.97577117094098
1635984000,62938,63115,60644.2,61449,1869.2061661,2763.437802531989,19.123968470081955,16.311604377519547,5.500383688912028,-1418.5260357143416,0,55.43543892802721
1636070400,61448.9,62631.9,60804.4,61006.2,1419.74213073,2736.238505845489,18.30756620790609,15.615261945541691,5.734005244453327,-1613.2408928571958,0,54.127461582952726
1636156800,61007.4,61602.1,60129.8,61536.3,1337.98498424,2696.024533070489,17.653704879603087,16.69401598917409,5.736972580956566,-1560.9747857143384,0,55.48167291200887
1636243200,61535.4,63317.8,61388,63317.8,1554.00196888,2603.415103303489,21.073431013790806,15.892788543553433,6.571081376107771,-1058.6855714286257,0,59.77900740769806
1636329600,63319.6,66523.7,63319.6,65871.3,3050.84398135,2577.732699037489,27.31458131491862,14.636059874381324,7.859700396104664,124.28435714280295,0,64.99487622498923